shipment_id,order_id,shipment_date,delivery_date,days_between_shipement_delivery,carrier,tracking_number,shipment_status,updated_at
457,457,2024-08-30,2024-09-04,5,UPS,TRK328829,Delivered,
526,526,2024-05-19,2024-05-24,5,UPS,TRK897073,Delivered,
568,568,2024-01-18,2024-01-23,5,UPS,TRK754856,Delivered,
661,661,2024-02-24,2024-02-29,5,UPS,TRK210404,Delivered,
775,775,2024-01-30,2024-02-04,5,UPS,TRK267259,Delivered,
880,880,2024-10-02,2024-10-07,5,UPS,TRK832713,Delivered,
892,892,2024-03-18,2024-03-23,5,UPS,TRK082358,Delivered,
907,907,2024-02-13,2024-02-18,5,UPS,TRK353502,Delivered,
1030,1030,2024-03-04,2024-03-09,5,UPS,TRK597947,Delivered,
1246,1246,2024-05-19,2024-05-24,5,UPS,TRK441938,Delivered,
1255,1255,2024-05-10,2024-05-15,5,UPS,TRK045209,Delivered,
1270,1270,2024-04-16,2024-04-21,5,UPS,TRK760897,Delivered,
1276,1276,2024-02-17,2024-02-22,5,UPS,TRK491463,Delivered,
1291,1291,2024-01-29,2024-02-03,5,UPS,TRK799248,Delivered,
1441,1441,2023-11-23,2023-11-28,5,UPS,TRK081222,Delivered,
1477,1477,2024-02-20,2024-02-25,5,UPS,TRK721681,Delivered,
1510,1510,2024-10-28,2024-11-02,5,UPS,TRK110733,Delivered,
1576,1576,2024-09-11,2024-09-16,5,UPS,TRK296142,Delivered,
1594,1594,2024-06-17,2024-06-22,5,UPS,TRK438876,Delivered,
1753,1753,2024-01-06,2024-01-11,5,UPS,TRK915360,Delivered,
1762,1762,2024-09-23,2024-09-28,5,UPS,TRK341492,Delivered,
1801,1801,2024-07-21,2024-07-26,5,UPS,TRK282882,Delivered,
1969,1969,2023-11-26,2023-12-01,5,UPS,TRK461465,Delivered,
2026,2026,2024-06-25,2024-06-30,5,UPS,TRK661095,Delivered,
2068,2068,2024-10-25,2024-10-30,5,UPS,TRK291148,Delivered,
2206,2206,2023-12-25,2023-12-30,5,UPS,TRK969064,Delivered,
2215,2215,2024-01-25,2024-01-30,5,UPS,TRK436020,Delivered,
2269,2269,2023-11-09,2023-11-14,5,UPS,TRK031780,Delivered,
2482,2482,2024-07-11,2024-07-16,5,UPS,TRK690494,Delivered,
2515,2515,2024-08-04,2024-08-09,5,UPS,TRK773398,Delivered,
2575,2575,2024-08-08,2024-08-13,5,UPS,TRK975149,Delivered,
2632,2632,2024-07-18,2024-07-23,5,UPS,TRK638416,Delivered,
2842,2842,2024-05-27,2024-06-01,5,UPS,TRK264140,Delivered,
2854,2854,2024-03-05,2024-03-10,5,UPS,TRK899747,Delivered,
2872,2872,2024-06-03,2024-06-08,5,UPS,TRK888986,Delivered,
2875,2875,2024-09-21,2024-09-26,5,UPS,TRK171411,Delivered,
2881,2881,2024-10-29,2024-11-03,5,UPS,TRK941047,Delivered,
2950,2950,2024-10-27,2024-11-01,5,UPS,TRK493525,Delivered,
3133,3133,2024-05-24,2024-05-29,5,UPS,TRK406317,Delivered,
3235,3235,2024-01-10,2024-01-15,5,UPS,TRK865542,Delivered,
3238,3238,2024-03-21,2024-03-26,5,UPS,TRK430446,Delivered,
3304,3304,2024-05-26,2024-05-31,5,UPS,TRK916777,Delivered,
3355,3355,2024-10-22,2024-10-27,5,UPS,TRK395376,Delivered,
3436,3436,2024-08-02,2024-08-07,5,UPS,TRK552568,Delivered,
3469,3469,2023-11-21,2023-11-26,5,UPS,TRK977460,Delivered,
3484,3484,2024-04-24,2024-04-29,5,UPS,TRK243235,Delivered,
3487,3487,2023-12-24,2023-12-29,5,UPS,TRK941585,Delivered,
3502,3502,2024-08-01,2024-08-06,5,UPS,TRK764600,Delivered,
3673,3673,2024-08-18,2024-08-23,5,UPS,TRK357753,Delivered,
3679,3679,2024-01-14,2024-01-19,5,UPS,TRK782610,Delivered,
3796,3796,2024-08-03,2024-08-08,5,UPS,TRK984463,Delivered,
3808,3808,2024-03-25,2024-03-30,5,UPS,TRK385417,Delivered,
3817,3817,2024-09-07,2024-09-12,5,UPS,TRK088723,Delivered,
3841,3841,2024-05-20,2024-05-25,5,UPS,TRK094349,Delivered,
3910,3910,2024-06-18,2024-06-23,5,UPS,TRK371204,Delivered,
3916,3916,2024-09-07,2024-09-12,5,UPS,TRK791839,Delivered,
3919,3919,2024-05-19,2024-05-24,5,UPS,TRK931211,Delivered,
3922,3922,2024-02-17,2024-02-22,5,UPS,TRK889681,Delivered,
3955,3955,2024-05-19,2024-05-24,5,UPS,TRK301121,Delivered,
4090,4090,2024-04-19,2024-04-24,5,UPS,TRK127045,Delivered,
4105,4105,2024-10-11,2024-10-16,5,UPS,TRK942365,Delivered,
4135,4135,2024-10-26,2024-10-31,5,UPS,TRK879521,Delivered,
4138,4138,2024-05-14,2024-05-19,5,UPS,TRK871748,Delivered,
4174,4174,2024-06-20,2024-06-25,5,UPS,TRK193455,Delivered,
4222,4222,2024-05-30,2024-06-04,5,UPS,TRK527339,Delivered,
4306,4306,2024-01-27,2024-02-01,5,UPS,TRK212947,Delivered,
4438,4438,2024-04-07,2024-04-12,5,UPS,TRK237848,Delivered,
4462,4462,2024-04-22,2024-04-27,5,UPS,TRK939838,Delivered,
4486,4486,2023-12-11,2023-12-16,5,UPS,TRK004910,Delivered,
4507,4507,2024-02-09,2024-02-14,5,UPS,TRK813108,Delivered,
4621,4621,2023-12-21,2023-12-26,5,UPS,TRK584124,Delivered,
4687,4687,2023-11-23,2023-11-28,5,UPS,TRK783130,Delivered,
4726,4726,2024-02-08,2024-02-13,5,UPS,TRK212207,Delivered,
4753,4753,2024-09-01,2024-09-06,5,UPS,TRK390062,Delivered,
4786,4786,2023-12-19,2023-12-24,5,UPS,TRK044243,Delivered,
4795,4795,2023-11-21,2023-11-26,5,UPS,TRK032107,Delivered,
4807,4807,2024-10-11,2024-10-16,5,UPS,TRK305705,Delivered,
4951,4951,2024-03-25,2024-03-30,5,UPS,TRK060519,Delivered,
5143,5143,2023-11-30,2023-12-05,5,UPS,TRK451126,Delivered,
5239,5239,2024-03-07,2024-03-12,5,UPS,TRK606904,Delivered,
5242,5242,2024-02-13,2024-02-18,5,UPS,TRK478948,Delivered,
5305,5305,2024-09-14,2024-09-19,5,UPS,TRK569781,Delivered,
5332,5332,2024-08-04,2024-08-09,5,UPS,TRK587521,Delivered,
5380,5380,2024-07-10,2024-07-15,5,UPS,TRK032087,Delivered,
5431,5431,2024-11-04,2024-11-09,5,UPS,TRK567703,Delivered,
5518,5518,2023-11-12,2023-11-17,5,UPS,TRK673534,Delivered,
5557,5557,2024-08-21,2024-08-26,5,UPS,TRK394219,Delivered,
5575,5575,2023-12-05,2023-12-10,5,UPS,TRK645751,Delivered,
5620,5620,2024-04-06,2024-04-11,5,UPS,TRK487303,Delivered,
5656,5656,2024-08-29,2024-09-03,5,UPS,TRK310858,Delivered,
5758,5758,2024-04-13,2024-04-18,5,UPS,TRK302075,Delivered,
5788,5788,2024-08-14,2024-08-19,5,UPS,TRK387482,Delivered,
5836,5836,2024-10-12,2024-10-17,5,UPS,TRK310752,Delivered,
5920,5920,2023-11-21,2023-11-26,5,UPS,TRK110751,Delivered,
5935,5935,2024-08-02,2024-08-07,5,UPS,TRK091967,Delivered,
5992,5992,2024-09-02,2024-09-07,5,UPS,TRK306700,Delivered,
6091,6091,2023-11-13,2023-11-18,5,UPS,TRK419421,Delivered,
6103,6103,2024-03-30,2024-04-04,5,UPS,TRK461752,Delivered,
6142,6142,2023-12-27,2024-01-01,5,UPS,TRK617821,Delivered,
6169,6169,2024-04-24,2024-04-29,5,UPS,TRK010661,Delivered,
6214,6214,2024-08-06,2024-08-11,5,UPS,TRK860539,Delivered,
6436,6436,2024-04-14,2024-04-19,5,UPS,TRK306733,Delivered,
6457,6457,2024-07-03,2024-07-08,5,UPS,TRK904452,Delivered,
6490,6490,2024-07-07,2024-07-12,5,UPS,TRK209766,Delivered,
6511,6511,2024-09-06,2024-09-11,5,UPS,TRK234564,Delivered,
6661,6661,2024-10-10,2024-10-15,5,UPS,TRK115025,Delivered,
6736,6736,2024-05-20,2024-05-25,5,UPS,TRK429587,Delivered,
6793,6793,2024-09-23,2024-09-28,5,UPS,TRK624422,Delivered,
6805,6805,2024-10-04,2024-10-09,5,UPS,TRK366525,Delivered,
7063,7063,2024-10-18,2024-10-23,5,UPS,TRK664004,Delivered,
7333,7333,2024-01-31,2024-02-05,5,UPS,TRK811823,Delivered,
7384,7384,2024-09-03,2024-09-08,5,UPS,TRK289743,Delivered,
7501,7501,2023-12-30,2024-01-04,5,UPS,TRK012856,Delivered,
7561,7561,2024-07-22,2024-07-27,5,UPS,TRK199741,Delivered,
7630,7630,2024-10-17,2024-10-22,5,UPS,TRK438268,Delivered,
7705,7705,2024-06-17,2024-06-22,5,UPS,TRK273717,Delivered,
7717,7717,2024-05-07,2024-05-12,5,UPS,TRK259367,Delivered,
7735,7735,2024-03-13,2024-03-18,5,UPS,TRK007972,Delivered,
8032,8032,2024-03-11,2024-03-16,5,UPS,TRK940867,Delivered,
8041,8041,2024-03-24,2024-03-29,5,UPS,TRK119237,Delivered,
8056,8056,2024-10-01,2024-10-06,5,UPS,TRK445496,Delivered,
8092,8092,2023-12-25,2023-12-30,5,UPS,TRK137643,Delivered,
8116,8116,2024-06-21,2024-06-26,5,UPS,TRK545585,Delivered,
8131,8131,2023-11-25,2023-11-30,5,UPS,TRK985070,Delivered,
8281,8281,2024-10-06,2024-10-11,5,UPS,TRK291359,Delivered,
8314,8314,2024-08-25,2024-08-30,5,UPS,TRK802987,Delivered,
8467,8467,2024-03-14,2024-03-19,5,UPS,TRK733737,Delivered,
8533,8533,2024-02-13,2024-02-18,5,UPS,TRK522032,Delivered,
8581,8581,2023-12-17,2023-12-22,5,UPS,TRK960605,Delivered,
8650,8650,2024-06-23,2024-06-28,5,UPS,TRK855393,Delivered,
8728,8728,2023-12-26,2023-12-31,5,UPS,TRK318795,Delivered,
8734,8734,2024-06-15,2024-06-20,5,UPS,TRK037136,Delivered,
8767,8767,2024-07-07,2024-07-12,5,UPS,TRK679152,Delivered,
8815,8815,2024-05-24,2024-05-29,5,UPS,TRK961652,Delivered,
8842,8842,2024-05-20,2024-05-25,5,UPS,TRK527445,Delivered,
8872,8872,2024-04-26,2024-05-01,5,UPS,TRK155630,Delivered,
9025,9025,2024-10-27,2024-11-01,5,UPS,TRK279323,Delivered,
9049,9049,2024-10-29,2024-11-03,5,UPS,TRK629549,Delivered,
9118,9118,2024-08-06,2024-08-11,5,UPS,TRK794717,Delivered,
9256,9256,2023-12-02,2023-12-07,5,UPS,TRK553433,Delivered,
9421,9421,2024-10-09,2024-10-14,5,UPS,TRK421271,Delivered,
9496,9496,2024-02-05,2024-02-10,5,UPS,TRK350742,Delivered,
9508,9508,2024-05-04,2024-05-09,5,UPS,TRK651248,Delivered,
9511,9511,2024-10-28,2024-11-02,5,UPS,TRK896184,Delivered,
9535,9535,2024-07-25,2024-07-30,5,UPS,TRK958271,Delivered,
9547,9547,2024-06-12,2024-06-17,5,UPS,TRK119119,Delivered,
9598,9598,2024-08-22,2024-08-27,5,UPS,TRK631984,Delivered,
9655,9655,2024-03-26,2024-03-31,5,UPS,TRK375296,Delivered,
9715,9715,2024-09-10,2024-09-15,5,UPS,TRK782621,Delivered,
9724,9724,2024-07-25,2024-07-30,5,UPS,TRK669557,Delivered,
9736,9736,2024-10-30,2024-11-04,5,UPS,TRK077819,Delivered,
9763,9763,2024-10-27,2024-11-01,5,UPS,TRK785290,Delivered,
9841,9841,2024-05-17,2024-05-22,5,UPS,TRK095030,Delivered,
9847,9847,2024-05-20,2024-05-25,5,UPS,TRK821860,Delivered,
9907,9907,2023-11-27,2023-12-02,5,UPS,TRK363714,Delivered,
9910,9910,2024-05-10,2024-05-15,5,UPS,TRK187323,Delivered,
9934,9934,2024-09-13,2024-09-18,5,UPS,TRK182503,Delivered,
9937,9937,2024-06-07,2024-06-12,5,UPS,TRK919107,Delivered,
9949,9949,2024-09-28,2024-10-03,5,UPS,TRK171400,Delivered,
10090,10090,2024-03-09,2024-03-14,5,UPS,TRK484859,Delivered,
10174,10174,2023-11-28,2023-12-03,5,UPS,TRK861244,Delivered,
10177,10177,2024-03-24,2024-03-29,5,UPS,TRK659062,Delivered,
10189,10189,2024-09-17,2024-09-22,5,UPS,TRK692180,Delivered,
10195,10195,2023-12-02,2023-12-07,5,UPS,TRK149122,Delivered,
10198,10198,2024-08-29,2024-09-03,5,UPS,TRK329355,Delivered,
10216,10216,2024-10-30,2024-11-04,5,UPS,TRK111752,Delivered,
10279,10279,2024-03-22,2024-03-27,5,UPS,TRK066472,Delivered,
10300,10300,2024-02-26,2024-03-02,5,UPS,TRK107184,Delivered,
10336,10336,2024-02-09,2024-02-14,5,UPS,TRK192462,Delivered,
10393,10393,2024-02-03,2024-02-08,5,UPS,TRK830963,Delivered,
10516,10516,2024-01-10,2024-01-15,5,UPS,TRK817769,Delivered,
10585,10585,2023-12-31,2024-01-05,5,UPS,TRK939360,Delivered,
10645,10645,2024-07-17,2024-07-22,5,UPS,TRK098932,Delivered,
10711,10711,2024-04-03,2024-04-08,5,UPS,TRK658830,Delivered,
10783,10783,2024-06-05,2024-06-10,5,UPS,TRK050166,Delivered,
10804,10804,2023-11-29,2023-12-04,5,UPS,TRK333723,Delivered,
10891,10891,2023-12-17,2023-12-22,5,UPS,TRK836372,Delivered,
10894,10894,2024-04-22,2024-04-27,5,UPS,TRK346841,Delivered,
10927,10927,2024-10-05,2024-10-10,5,UPS,TRK217876,Delivered,
11116,11116,2024-10-28,2024-11-02,5,UPS,TRK208861,Delivered,
11176,11176,2024-09-03,2024-09-08,5,UPS,TRK480047,Delivered,
11278,11278,2024-05-19,2024-05-24,5,UPS,TRK008915,Delivered,
11290,11290,2024-03-16,2024-03-21,5,UPS,TRK151887,Delivered,
11293,11293,2024-04-17,2024-04-22,5,UPS,TRK457914,Delivered,
11332,11332,2024-10-25,2024-10-30,5,UPS,TRK017185,Delivered,
11365,11365,2024-08-09,2024-08-14,5,UPS,TRK081758,Delivered,
11371,11371,2024-01-12,2024-01-17,5,UPS,TRK503370,Delivered,
11455,11455,2023-12-09,2023-12-14,5,UPS,TRK269951,Delivered,
11470,11470,2024-06-29,2024-07-04,5,UPS,TRK280491,Delivered,
11491,11491,2024-09-29,2024-10-04,5,UPS,TRK806220,Delivered,
11650,11650,2024-08-08,2024-08-13,5,UPS,TRK207157,Delivered,
11839,11839,2024-01-06,2024-01-11,5,UPS,TRK531924,Delivered,
11863,11863,2024-08-28,2024-09-02,5,UPS,TRK267713,Delivered,
11890,11890,2024-07-22,2024-07-27,5,UPS,TRK035189,Delivered,
11920,11920,2024-02-08,2024-02-13,5,UPS,TRK816407,Delivered,
11938,11938,2024-03-22,2024-03-27,5,UPS,TRK654428,Delivered,
12052,12052,2024-09-15,2024-09-20,5,UPS,TRK680963,Delivered,
12085,12085,2024-05-11,2024-05-16,5,UPS,TRK221930,Delivered,
12097,12097,2024-01-14,2024-01-19,5,UPS,TRK056089,Delivered,
12100,12100,2024-04-16,2024-04-21,5,UPS,TRK052879,Delivered,
12112,12112,2023-11-10,2023-11-15,5,UPS,TRK953215,Delivered,
12286,12286,2024-09-01,2024-09-06,5,UPS,TRK868323,Delivered,
12298,12298,2024-09-12,2024-09-17,5,UPS,TRK319199,Delivered,
12313,12313,2024-09-12,2024-09-17,5,UPS,TRK443072,Delivered,
12316,12316,2024-08-27,2024-09-01,5,UPS,TRK586225,Delivered,
12376,12376,2024-10-20,2024-10-25,5,UPS,TRK345338,Delivered,
12394,12394,2024-10-05,2024-10-10,5,UPS,TRK177238,Delivered,
12409,12409,2024-04-15,2024-04-20,5,UPS,TRK275434,Delivered,
12523,12523,2024-05-10,2024-05-15,5,UPS,TRK333503,Delivered,
12535,12535,2024-09-04,2024-09-09,5,UPS,TRK209945,Delivered,
12556,12556,2023-11-26,2023-12-01,5,UPS,TRK982987,Delivered,
12589,12589,2024-10-29,2024-11-03,5,UPS,TRK574992,Delivered,
12649,12649,2024-04-02,2024-04-07,5,UPS,TRK339154,Delivered,
12823,12823,2024-08-11,2024-08-16,5,UPS,TRK535018,Delivered,
12895,12895,2024-01-04,2024-01-09,5,UPS,TRK721403,Delivered,
12916,12916,2024-07-02,2024-07-07,5,UPS,TRK140735,Delivered,
12922,12922,2023-12-13,2023-12-18,5,UPS,TRK758309,Delivered,
12961,12961,2024-02-11,2024-02-16,5,UPS,TRK735771,Delivered,
12964,12964,2024-10-26,2024-10-31,5,UPS,TRK002435,Delivered,
13027,13027,2023-11-29,2023-12-04,5,UPS,TRK621243,Delivered,
13114,13114,2024-05-21,2024-05-26,5,UPS,TRK914230,Delivered,
13135,13135,2023-11-12,2023-11-17,5,UPS,TRK338026,Delivered,
13174,13174,2024-04-14,2024-04-19,5,UPS,TRK130493,Delivered,
13258,13258,2024-07-20,2024-07-25,5,UPS,TRK713234,Delivered,
13450,13450,2024-08-22,2024-08-27,5,UPS,TRK478151,Delivered,
13459,13459,2024-04-11,2024-04-16,5,UPS,TRK609614,Delivered,
13486,13486,2024-09-21,2024-09-26,5,UPS,TRK960223,Delivered,
13489,13489,2024-09-01,2024-09-06,5,UPS,TRK273530,Delivered,
13525,13525,2024-03-15,2024-03-20,5,UPS,TRK575694,Delivered,
13531,13531,2024-08-14,2024-08-19,5,UPS,TRK172664,Delivered,
13549,13549,2024-11-06,2024-11-11,5,UPS,TRK557801,Delivered,
13621,13621,2024-03-08,2024-03-13,5,UPS,TRK141990,Delivered,
13741,13741,2023-11-13,2023-11-18,5,UPS,TRK576453,Delivered,
13747,13747,2023-11-14,2023-11-19,5,UPS,TRK703966,Delivered,
13750,13750,2024-02-18,2024-02-23,5,UPS,TRK147483,Delivered,
13759,13759,2024-09-01,2024-09-06,5,UPS,TRK659692,Delivered,
13768,13768,2024-03-17,2024-03-22,5,UPS,TRK103086,Delivered,
13798,13798,2024-10-20,2024-10-25,5,UPS,TRK203640,Delivered,
13810,13810,2024-03-18,2024-03-23,5,UPS,TRK304555,Delivered,
13954,13954,2024-07-16,2024-07-21,5,UPS,TRK925078,Delivered,
13969,13969,2024-02-10,2024-02-15,5,UPS,TRK768725,Delivered,
13987,13987,2023-12-28,2024-01-02,5,UPS,TRK687821,Delivered,
14026,14026,2024-06-05,2024-06-10,5,UPS,TRK898296,Delivered,
14152,14152,2024-04-08,2024-04-13,5,UPS,TRK675401,Delivered,
14209,14209,2024-03-16,2024-03-21,5,UPS,TRK027522,Delivered,
14221,14221,2024-03-12,2024-03-17,5,UPS,TRK270360,Delivered,
14272,14272,2023-12-08,2023-12-13,5,UPS,TRK293323,Delivered,
14305,14305,2024-08-20,2024-08-25,5,UPS,TRK019595,Delivered,
14383,14383,2023-11-09,2023-11-14,5,UPS,TRK859020,Delivered,
14407,14407,2024-07-25,2024-07-30,5,UPS,TRK869333,Delivered,
14464,14464,2023-11-25,2023-11-30,5,UPS,TRK954228,Delivered,
14557,14557,2024-03-05,2024-03-10,5,UPS,TRK499395,Delivered,
14584,14584,2024-10-13,2024-10-18,5,UPS,TRK130933,Delivered,
14698,14698,2024-09-19,2024-09-24,5,UPS,TRK886699,Delivered,
43,43,2024-10-13,2024-10-16,3,UPS,TRK922507,Delivered,
94,94,2024-05-07,2024-05-10,3,UPS,TRK858729,Delivered,
115,115,2024-10-28,2024-10-31,3,UPS,TRK047564,Delivered,
121,121,2023-11-12,2023-11-15,3,UPS,TRK288041,Delivered,
181,181,2024-03-22,2024-03-25,3,UPS,TRK833516,Delivered,
184,184,2024-08-04,2024-08-07,3,UPS,TRK307131,Delivered,
274,274,2024-10-09,2024-10-12,3,UPS,TRK961231,Delivered,
343,343,2024-04-20,2024-04-23,3,UPS,TRK951128,Delivered,
364,364,2024-06-03,2024-06-06,3,UPS,TRK955755,Delivered,
424,424,2024-08-08,2024-08-11,3,UPS,TRK924084,Delivered,
448,448,2024-04-23,2024-04-26,3,UPS,TRK932532,Delivered,
466,466,2024-01-01,2024-01-04,3,UPS,TRK845206,Delivered,
517,517,2024-09-15,2024-09-18,3,UPS,TRK137754,Delivered,
577,577,2024-04-30,2024-05-03,3,UPS,TRK270678,Delivered,
676,676,2024-08-27,2024-08-30,3,UPS,TRK536686,Delivered,
772,772,2024-03-15,2024-03-18,3,UPS,TRK678703,Delivered,
844,844,2024-06-28,2024-07-01,3,UPS,TRK043226,Delivered,
853,853,2024-03-21,2024-03-24,3,UPS,TRK246828,Delivered,
925,925,2024-02-08,2024-02-11,3,UPS,TRK078720,Delivered,
946,946,2024-10-09,2024-10-12,3,UPS,TRK705374,Delivered,
1075,1075,2024-01-04,2024-01-07,3,UPS,TRK726930,Delivered,
1084,1084,2023-12-13,2023-12-16,3,UPS,TRK688594,Delivered,
1087,1087,2024-06-14,2024-06-17,3,UPS,TRK065794,Delivered,
1180,1180,2024-03-23,2024-03-26,3,UPS,TRK293601,Delivered,
1207,1207,2024-07-11,2024-07-14,3,UPS,TRK477406,Delivered,
1279,1279,2024-06-25,2024-06-28,3,UPS,TRK513169,Delivered,
1327,1327,2024-10-31,2024-11-03,3,UPS,TRK880565,Delivered,
1333,1333,2024-05-31,2024-06-03,3,UPS,TRK913384,Delivered,
1396,1396,2024-05-21,2024-05-24,3,UPS,TRK297286,Delivered,
1525,1525,2024-06-23,2024-06-26,3,UPS,TRK284566,Delivered,
1627,1627,2024-06-28,2024-07-01,3,UPS,TRK166515,Delivered,
1825,1825,2024-05-28,2024-05-31,3,UPS,TRK607346,Delivered,
1840,1840,2024-06-12,2024-06-15,3,UPS,TRK897718,Delivered,
1999,1999,2023-12-03,2023-12-06,3,UPS,TRK273656,Delivered,
2032,2032,2024-07-13,2024-07-16,3,UPS,TRK569547,Delivered,
2059,2059,2024-04-12,2024-04-15,3,UPS,TRK295121,Delivered,
2314,2314,2024-02-14,2024-02-17,3,UPS,TRK260299,Delivered,
2404,2404,2024-06-27,2024-06-30,3,UPS,TRK060424,Delivered,
2443,2443,2024-08-01,2024-08-04,3,UPS,TRK389744,Delivered,
2452,2452,2024-03-06,2024-03-09,3,UPS,TRK065807,Delivered,
2524,2524,2024-08-02,2024-08-05,3,UPS,TRK330217,Delivered,
2662,2662,2024-05-28,2024-05-31,3,UPS,TRK818145,Delivered,
2692,2692,2024-06-07,2024-06-10,3,UPS,TRK941373,Delivered,
2734,2734,2024-04-07,2024-04-10,3,UPS,TRK520384,Delivered,
2797,2797,2024-08-04,2024-08-07,3,UPS,TRK061873,Delivered,
2833,2833,2024-11-03,2024-11-06,3,UPS,TRK992745,Delivered,
2986,2986,2024-09-24,2024-09-27,3,UPS,TRK608858,Delivered,
3055,3055,2024-09-26,2024-09-29,3,UPS,TRK900488,Delivered,
3067,3067,2024-09-18,2024-09-21,3,UPS,TRK195859,Delivered,
3109,3109,2024-07-25,2024-07-28,3,UPS,TRK640620,Delivered,
3154,3154,2023-12-04,2023-12-07,3,UPS,TRK324435,Delivered,
3172,3172,2024-06-17,2024-06-20,3,UPS,TRK301757,Delivered,
3181,3181,2024-01-25,2024-01-28,3,UPS,TRK497512,Delivered,
3187,3187,2024-05-19,2024-05-22,3,UPS,TRK163306,Delivered,
3202,3202,2024-08-29,2024-09-01,3,UPS,TRK875317,Delivered,
3217,3217,2024-11-06,2024-11-09,3,UPS,TRK242793,Delivered,
3256,3256,2024-02-26,2024-02-29,3,UPS,TRK901054,Delivered,
3301,3301,2024-07-05,2024-07-08,3,UPS,TRK092355,Delivered,
3385,3385,2024-10-27,2024-10-30,3,UPS,TRK251054,Delivered,
3400,3400,2024-09-20,2024-09-23,3,UPS,TRK841863,Delivered,
3424,3424,2024-08-23,2024-08-26,3,UPS,TRK573655,Delivered,
3433,3433,2024-05-23,2024-05-26,3,UPS,TRK489583,Delivered,
3472,3472,2023-11-18,2023-11-21,3,UPS,TRK897091,Delivered,
3589,3589,2024-06-14,2024-06-17,3,UPS,TRK468480,Delivered,
3595,3595,2024-07-20,2024-07-23,3,UPS,TRK641300,Delivered,
3889,3889,2024-01-14,2024-01-17,3,UPS,TRK674844,Delivered,
3934,3934,2024-03-14,2024-03-17,3,UPS,TRK496221,Delivered,
3943,3943,2024-10-15,2024-10-18,3,UPS,TRK839761,Delivered,
3952,3952,2024-03-12,2024-03-15,3,UPS,TRK898830,Delivered,
3964,3964,2024-09-18,2024-09-21,3,UPS,TRK528922,Delivered,
3997,3997,2024-06-08,2024-06-11,3,UPS,TRK184275,Delivered,
4030,4030,2023-12-18,2023-12-21,3,UPS,TRK873226,Delivered,
4078,4078,2024-09-24,2024-09-27,3,UPS,TRK780417,Delivered,
4108,4108,2024-08-23,2024-08-26,3,UPS,TRK297840,Delivered,
4114,4114,2024-08-31,2024-09-03,3,UPS,TRK084823,Delivered,
4207,4207,2024-03-08,2024-03-11,3,UPS,TRK298572,Delivered,
4267,4267,2024-09-17,2024-09-20,3,UPS,TRK101260,Delivered,
4309,4309,2024-10-18,2024-10-21,3,UPS,TRK788631,Delivered,
4366,4366,2024-05-30,2024-06-02,3,UPS,TRK634881,Delivered,
4372,4372,2024-07-06,2024-07-09,3,UPS,TRK579141,Delivered,
4426,4426,2024-03-13,2024-03-16,3,UPS,TRK327317,Delivered,
4471,4471,2024-03-06,2024-03-09,3,UPS,TRK870291,Delivered,
4528,4528,2024-04-03,2024-04-06,3,UPS,TRK189032,Delivered,
4693,4693,2024-02-03,2024-02-06,3,UPS,TRK429345,Delivered,
4780,4780,2024-04-17,2024-04-20,3,UPS,TRK982299,Delivered,
4801,4801,2024-03-30,2024-04-02,3,UPS,TRK610641,Delivered,
4900,4900,2024-08-11,2024-08-14,3,UPS,TRK479800,Delivered,
4906,4906,2024-10-14,2024-10-17,3,UPS,TRK400768,Delivered,
5026,5026,2023-12-25,2023-12-28,3,UPS,TRK597819,Delivered,
5065,5065,2024-01-03,2024-01-06,3,UPS,TRK426530,Delivered,
5107,5107,2024-01-10,2024-01-13,3,UPS,TRK326171,Delivered,
5194,5194,2024-02-03,2024-02-06,3,UPS,TRK848453,Delivered,
5218,5218,2024-08-04,2024-08-07,3,UPS,TRK899397,Delivered,
5254,5254,2024-09-13,2024-09-16,3,UPS,TRK690642,Delivered,
5257,5257,2024-02-24,2024-02-27,3,UPS,TRK256304,Delivered,
5308,5308,2024-07-22,2024-07-25,3,UPS,TRK341862,Delivered,
5548,5548,2024-08-12,2024-08-15,3,UPS,TRK446916,Delivered,
5686,5686,2023-12-12,2023-12-15,3,UPS,TRK793947,Delivered,
5821,5821,2024-04-03,2024-04-06,3,UPS,TRK434633,Delivered,
5848,5848,2024-07-09,2024-07-12,3,UPS,TRK254124,Delivered,
5884,5884,2024-09-22,2024-09-25,3,UPS,TRK206163,Delivered,
5908,5908,2024-06-09,2024-06-12,3,UPS,TRK833780,Delivered,
5974,5974,2024-06-19,2024-06-22,3,UPS,TRK887988,Delivered,
5983,5983,2024-04-17,2024-04-20,3,UPS,TRK785683,Delivered,
6037,6037,2024-02-17,2024-02-20,3,UPS,TRK166520,Delivered,
6058,6058,2024-03-05,2024-03-08,3,UPS,TRK314659,Delivered,
6094,6094,2024-02-15,2024-02-18,3,UPS,TRK387715,Delivered,
6160,6160,2024-01-13,2024-01-16,3,UPS,TRK768418,Delivered,
6175,6175,2024-08-20,2024-08-23,3,UPS,TRK805907,Delivered,
6190,6190,2023-12-29,2024-01-01,3,UPS,TRK585758,Delivered,
6205,6205,2024-03-22,2024-03-25,3,UPS,TRK285620,Delivered,
6241,6241,2024-09-17,2024-09-20,3,UPS,TRK756863,Delivered,
6265,6265,2024-10-13,2024-10-16,3,UPS,TRK496534,Delivered,
6361,6361,2024-10-16,2024-10-19,3,UPS,TRK746731,Delivered,
